constituency,ac_number,candidate,party,votes,turnout,reserved,region
Harur,61,MANILA. S,Tamizhaga Vaazhvurimai Katchi,213,89.67,SC,North
Harur,61,VENKATESH (A) DR. V.K. SWAMY,Bharat Jan Chikitsa Party,161,89.67,SC,North
Harur,61,KUPPURAJ. K,Tamilar Makkal Katchi,120,89.67,SC,North
Harur,61,SAMPATH. K,IND,110,89.67,SC,North
Chengam,62,S.VELU,AIADMK,87802,90.6,SC,North
Chengam,62,K BHARATHIDHASAN,TVK,74524,90.6,SC,North
Chengam,62,M.P.GIRI,DMK,70346,90.6,SC,North
Chengam,62,J.SHOBA,NTK,6335,90.6,SC,North
Chengam,62,NOTA,NOTA,1114,90.6,SC,North
Chengam,62,C SELVAN,Republican Party of India (Athawale),895,90.6,SC,North
Chengam,62,A.BHARATHI,IND,400,90.6,SC,North
Chengam,62,K.VELU,IND,394,90.6,SC,North
Chengam,62,A POONGODI,IND,197,90.6,SC,North
Chengam,62,A.CHIDAMBARAM,IND,173,90.6,SC,North
Chengam,62,M.RAMAN MASILAMANI,IND,156,90.6,SC,North
Chengam,62,K MANIKANDAN,Makkal Sananayaga Kudiyarasu Katchi,149,90.6,SC,North
Chengam,62,M.MUGILARASAN,IND,137,90.6,SC,North
Chengam,62,P.SELVAM,IND,120,90.6,SC,North
Chengam,62,C.MALATHI,Tamizhaga Vaazhvurimai Katchi,84,90.6,SC,North
Chengam,62,D DHILIPKUMAR,IND,71,90.6,SC,North
Tiruvannamalai,63,VELU. E.V,DMK,88273,88.08,GEN,North
Tiruvannamalai,63,ARUL ARUMUGAM,TVK,85818,88.08,GEN,North
Tiruvannamalai,63,ELUMALAI. C,BJP,34280,88.08,GEN,North
Tiruvannamalai,63,VIGNESH. S,NTK,6011,88.08,GEN,North
Tiruvannamalai,63,NOTA,NOTA,785,88.08,GEN,North
Tiruvannamalai,63,BENNY RAJAN. C.J,Republican Party of India (Athawale),627,88.08,GEN,North
Tiruvannamalai,63,SALAM .M,IND,474,88.08,GEN,North
Tiruvannamalai,63,ELUMALAI. A S/O ARUMUGAM,IND,356,88.08,GEN,North
Tiruvannamalai,63,ARUL. K,IND,325,88.08,GEN,North
Tiruvannamalai,63,KOTHANDAPANI. B,IND,284,88.08,GEN,North
Tiruvannamalai,63,RAJ. S,Bahujan Samaj Party,281,88.08,GEN,North
Tiruvannamalai,63,VIJAYAKUMAR. S,Naadaalum Makkal Katchi,277,88.08,GEN,North
Tiruvannamalai,63,KANNAN. P,Veerath Thiyagi Viswanathadoss Thozhilalarkal Katchi,256,88.08,GEN,North
Tiruvannamalai,63,PALANI. N,IND,219,88.08,GEN,North
Tiruvannamalai,63,ANANTH. A. M,IND,212,88.08,GEN,North
Tiruvannamalai,63,ADHITHYA PALANISAMY. A,IND,188,88.08,GEN,North
Tiruvannamalai,63,ARUL ANAND. V,IND,169,88.08,GEN,North
Tiruvannamalai,63,NAKKIRAN. A,Thamizhaka Padaippalar Makkal Katchi,135,88.08,GEN,North
Tiruvannamalai,63,ELUMALAI. C  S/O CHINNAKUZHANTHAI,IND,130,88.08,GEN,North
Tiruvannamalai,63,RAMESH. V,IND,129,88.08,GEN,North
Tiruvannamalai,63,MALLI. S,Tamizhaga Vaazhvurimai Katchi,122,88.08,GEN,North
Tiruvannamalai,63,VIGNESH. M,IND,93,88.08,GEN,North
Tiruvannamalai,63,RAJA. V,IND,91,88.08,GEN,North
Tiruvannamalai,63,ELUMALAI. C S/O CHINNARASU,IND,87,88.08,GEN,North
Tiruvannamalai,63,VELU. V,Anti Corruption Dynamic Party,81,88.08,GEN,North
Tiruvannamalai,63,MAHESWARI. R,IND,77,88.08,GEN,North
Tiruvannamalai,63,VENKATESAN. M,IND,66,88.08,GEN,North
Tiruvannamalai,63,MARIKKANNU. E,IND,61,88.08,GEN,North
Tiruvannamalai,63,ANBALAGAN. M,IND,59,88.08,GEN,North
Tiruvannamalai,63,VELU. K,IND,58,88.08,GEN,North
Tiruvannamalai,63,MOORTHY. P,IND,42,88.08,GEN,North
Kilpennathur,64,RAMACHANDRAN.S,AIADMK,90503,91.38,GEN,North
Kilpennathur,64,PITCHANDI.K,DMK,60038,91.38,GEN,North
Kilpennathur,64,RAJA.D,TVK,59130,91.38,GEN,North
Kilpennathur,64,LOGANATHAN.V,NTK,6184,91.38,GEN,North
Kilpennathur,64,PICHANDI.R,IND,604,91.38,GEN,North
Kilpennathur,64,PICHANDI.D,IND,533,91.38,GEN,North
Kilpennathur,64,NOTA,NOTA,440,91.38,GEN,North
Kilpennathur,64,PICHANDI.V,IND,302,91.38,GEN,North
Kilpennathur,64,RAJASEKAR.P,Tamizhaga Vaazhvurimai Katchi,295,91.38,GEN,North
Kilpennathur,64,DHILIPKUMAR.D,IND,260,91.38,GEN,North
Kilpennathur,64,JANAKIRAMAN.R,Aanaithinthiya Jananayaka Pathukappu Kazhagam,228,91.38,GEN,North
Kilpennathur,64,RAJKUMAR.R,IND,179,91.38,GEN,North
Kilpennathur,64,SHANMUGAM.A,Thamizhaka Padaippalar Makkal Katchi,165,91.38,GEN,North
Kilpennathur,64,SAMPATHRAJ.M,IND,155,91.38,GEN,North
Kilpennathur,64,SURYAPRAKASH.S,IND,146,91.38,GEN,North
Kilpennathur,64,RAJASEKAR.I,IND,143,91.38,GEN,North
Kilpennathur,64,LOKESHWARAN.R,Anti Corruption Dynamic Party,130,91.38,GEN,North
Kilpennathur,64,SANTHOSHKUMAR.E,IND,76,91.38,GEN,North
Kilpennathur,64,RAMACHANDRAN.K,IND,65,91.38,GEN,North
Kilpennathur,64,SASIKUMAR.S,IND,62,91.38,GEN,North
Kilpennathur,64,MURUGAN.M,IND,47,91.38,GEN,North
Kilpennathur,64,ATHIYAMAAN.M,IND,45,91.38,GEN,North
Kilpennathur,64,RAMACHANDRAN.K,IND,33,91.38,GEN,North
Kilpennathur,64,RAMACHANDIRAN.R,IND,27,91.38,GEN,North
Kalasapakkam,65,AGRI KRISHNAMURTHY. S S,AIADMK,89629,91.99,GEN,North
Kalasapakkam,65,SARAVANAN. P.S.T,DMK,62889,91.99,GEN,North
Kalasapakkam,65,ELUMALAI. P,TVK,51666,91.99,GEN,North
Kalasapakkam,65,SEETHA SIVANANDAM. P,NTK,5312,91.99,GEN,North
Kalasapakkam,65,SANTHAKUMARAN. A,IND,697,91.99,GEN,North
Kalasapakkam,65,DEIVEEGAN. P,IND,654,91.99,GEN,North
Kalasapakkam,65,KRISHNAMURTHY. R,IND,576,91.99,GEN,North
Kalasapakkam,65,BALAJI. P,IND,433,91.99,GEN,North
Kalasapakkam,65,NOTA,NOTA,423,91.99,GEN,North
Kalasapakkam,65,SARAVANAN. K,IND,405,91.99,GEN,North
Kalasapakkam,65,SATHYA. V,Naadaalum Makkal Katchi,245,91.99,GEN,North
Kalasapakkam,65,KAMARAJ. G,IND,198,91.99,GEN,North
Kalasapakkam,65,KOTHANDAPANI. B,IND,175,91.99,GEN,North
Kalasapakkam,65,RAJA. N,IND,156,91.99,GEN,North
Kalasapakkam,65,MANIKANDAN. K,IND,147,91.99,GEN,North
Kalasapakkam,65,KRISHNAMURTHY. M,IND,105,91.99,GEN,North
Kalasapakkam,65,SARAVANAN. V,Tamizhaga Vaazhvurimai Katchi,102,91.99,GEN,North
Kalasapakkam,65,SUMAN. M,Aanaithinthiya Jananayaka Pathukappu Kazhagam,91,91.99,GEN,North
Kalasapakkam,65,BASKARAN. R,IND,75,91.99,GEN,North
Kalasapakkam,65,KRISHNAMURTHY. S,IND,66,91.99,GEN,North
Kalasapakkam,65,ELUMALAI. S,IND,46,91.99,GEN,North
Kalasapakkam,65,ELUMALAI. T,IND,37,91.99,GEN,North
Polur,66,ABISHEK. R,TVK,67961,90.79,GEN,North
Polur,66,SARAVANAN. P,DMDK,67734,90.79,GEN,North
Polur,66,BASKARAN. C. R,PMK,61444,90.79,GEN,North
Polur,66,UMADEVI. A,NTK,6425,90.79,GEN,North
Polur,66,PURUSOTHAMAN. M,IND,1674,90.79,GEN,North
Polur,66,DHAVAMANI. P,Anti Corruption Dynamic Party,1328,90.79,GEN,North
Polur,66,SHANMUGAVELU. A,Veerath Thiyagi Viswanathadoss Thozhilalarkal Katchi,970,90.79,GEN,North
Polur,66,BASKARAN. C,IND,908,90.79,GEN,North
Polur,66,BANUPRIYA. D,Republican Party of India (Athawale),869,90.79,GEN,North
Polur,66,NOTA,NOTA,798,90.79,GEN,North
Polur,66,SUBHA. A,IND,425,90.79,GEN,North
Polur,66,SARAVANAN. P,IND,349,90.79,GEN,North
Polur,66,MANIKANDAN. R,Aanaithinthiya Jananayaka Pathukappu Kazhagam,319,90.79,GEN,North
Polur,66,SYED MUKRAM. R. N,Tamizhaga Vaazhvurimai Katchi,251,90.79,GEN,North
Polur,66,EZHIL ARASU. M M.A. L.L.M.,IND,150,90.79,GEN,North
Polur,66,SARAVANAN. M,IND,138,90.79,GEN,North
Arani,67,JAYASUDHA. L,AIADMK,76735,90.52,GEN,North
Arani,67,MAHALAKSHMI GOVARTHANAN,DMK,71104,90.52,GEN,North
Arani,67,VENKATESH KUMAR. D,TVK,70857,90.52,GEN,North
Arani,67,DHAVAMANI. R,NTK,6888,90.52,GEN,North
Arani,67,NOTA,NOTA,707,90.52,GEN,North
Arani,67,BASKARAN. S,IND,424,90.52,GEN,North
Arani,67,DHAMOTHARAN. M,IND,387,90.52,GEN,North
Arani,67,MAHALAKSHMI. G,IND,359,90.52,GEN,North
Arani,67,GANAPATHY. S,Thamizhaka Padaippalar Makkal Katchi,358,90.52,GEN,North
Arani,67,KALAIMANI. V,Aanaithinthiya Jananayaka Pathukappu Kazhagam,292,90.52,GEN,North
Arani,67,SUDHA. S,IND,257,90.52,GEN,North
Arani,67,SARAVANAN. S,IND,229,90.52,GEN,North
Arani,67,SILAMBARASAN. C,IND,202,90.52,GEN,North
Arani,67,SAKTHIVEL. S,IND,184,90.52,GEN,North
Arani,67,SETHURAMA SASTHRI. G,IND,178,90.52,GEN,North
Arani,67,TAMILMANNAN. D,Samaniya Makkal Nala Katchi,164,90.52,GEN,North
Arani,67,EKAMBARAM. V,IND,154,90.52,GEN,North
Arani,67,SURESH. S,Tamizhaga Vaazhvurimai Katchi,143,90.52,GEN,North
Arani,67,MAHALAKSHMI. G,IND,117,90.52,GEN,North
Arani,67,AMMU. V,IND,104,90.52,GEN,North
Arani,67,JAYANTHI. M,IND,90,90.52,GEN,North
Arani,67,SELVAKOTTI. E,Veerath Thiyagi Viswanathadoss Thozhilalarkal Katchi,68,90.52,GEN,North
Arani,67,JAYANTHI. E,IND,60,90.52,GEN,North
Arani,67,VENKATESAN. P,IND,53,90.52,GEN,North
Arani,67,VINOTH. A,IND,48,90.52,GEN,North
Cheyyar,68,MUKKUR N. SUBRAMANIAN,AIADMK,86680,92.94,GEN,North
Cheyyar,68,DUSI K MOHAN,TVK,65599,92.94,GEN,North
Cheyyar,68,JOTHI. O,DMK,59894,92.94,GEN,North
Cheyyar,68,TAMILSELVAN. M,NTK,7043,92.94,GEN,North
Cheyyar,68,NOTA,NOTA,950,92.94,GEN,North
Cheyyar,68,KUTTIMANI. S,Veerath Thiyagi Viswanathadoss Thozhilalarkal Katchi,401,92.94,GEN,North
Cheyyar,68,MOHAN. R,IND,394,92.94,GEN,North
Cheyyar,68,DURUGAN. M,Vanchit Bahujan Aaghadi,334,92.94,GEN,North
Cheyyar,68,ARJUNAN. M,IND,320,92.94,GEN,North
Cheyyar,68,SRINIVASAN. K,Aanaithinthiya Jananayaka Pathukappu Kazhagam,259,92.94,GEN,North
Cheyyar,68,VENKATESAN. V,Anaithindia Samudaya Munnetra Kazhagam,224,92.94,GEN,North
Cheyyar,68,PALANI. M,Tamizhaga Vaazhvurimai Katchi,182,92.94,GEN,North
Cheyyar,68,CHANDRASEKARAN. M,All India Jananayaka Makkal Kazhagam,145,92.94,GEN,North
Cheyyar,68,RAGUPATHI. S,Anti Corruption Dynamic Party,145,92.94,GEN,North
Vandavasi,69,AMBETHKUMAR. S,DMK,63805,89.66,SC,North
Vandavasi,69,RANI. P,AIADMK,60472,89.66,SC,North
Vandavasi,69,UDHAYAKUMAR. M,TVK,58174,89.66,SC,North
Vandavasi,69,GANESH. R,NTK,5495,89.66,SC,North
Vandavasi,69,NOTA,NOTA,988,89.66,SC,North
Vandavasi,69,RANI. A,IND,674,89.66,SC,North
Vandavasi,69,JAISANKAR. M,IND,331,89.66,SC,North
Vandavasi,69,PONNAMBALAM. P,IND,262,89.66,SC,North
Vandavasi,69,THAMARAI SELVI. S,Tamizhaga Vaazhvurimai Katchi,252,89.66,SC,North
Vandavasi,69,UDHAYAKUMAR. N,IND,187,89.66,SC,North
Vandavasi,69,MUTHUPERUMAL. K,Aanaithinthiya Jananayaka Pathukappu Kazhagam,124,89.66,SC,North
Vandavasi,69,KANNIYAPPAN. S,IND,121,89.66,SC,North
Vandavasi,69,MUTHUSELVAM. V,Anti Corruption Dynamic Party,113,89.66,SC,North
Vandavasi,69,AMBEDKAR. T,IND,104,89.66,SC,North
Vandavasi,69,RAKESH SHARMA. R,Thakkam Katchi,61,89.66,SC,North
Vandavasi,69,ARJUNAN. M,IND,41,89.66,SC,North
Gingee,70,GANESHKUMAR A,PMK,78201,89.69,GEN,Central
Gingee,70,GINGEE MASTHAN K S,DMK,65556,89.69,GEN,Central
Gingee,70,CHANDRASEKARAN B,TVK,61609,89.69,GEN,Central
Gingee,70,ADVOCATE KRISHNAN E,NTK,6371,89.69,GEN,Central
Gingee,70,NOTA,NOTA,508,89.69,GEN,Central
Gingee,70,RAMESH R,IND,483,89.69,GEN,Central
Gingee,70,MUNUSAMY A,IND,435,89.69,GEN,Central
Gingee,70,SAKTHIVEL A,Thakkam Katchi,432,89.69,GEN,Central
Gingee,70,PRABAKARAN M,IND,431,89.69,GEN,Central
Gingee,70,RASANAYAGAM N,Tamizhaga Vaazhvurimai Katchi,420,89.69,GEN,Central
Gingee,70,POYYATHAPPAN K,IND,411,89.69,GEN,Central
Gingee,70,RANGARAJAN E,Bahujan Samaj Party,381,89.69,GEN,Central
Gingee,70,DEVENDIRAN M,IND,319,89.69,GEN,Central
Gingee,70,PERUMAL N,Aanaithinthiya Jananayaka Pathukappu Kazhagam,285,89.69,GEN,Central
Gingee,70,THANIGAIMALAI R,Anti Corruption Dynamic Party,174,89.69,GEN,Central
Gingee,70,SRIDHAR G,IND,160,89.69,GEN,Central
Gingee,70,MOHAN A,IND,153,89.69,GEN,Central
Gingee,70,MOHAMMAD SIDDIQ M H,Veerath Thiyagi Viswanathadoss Thozhilalarkal Katchi,128,89.69,GEN,Central
Gingee,70,GOKULRAJ S,IND,113,89.69,GEN,Central
Gingee,70,BANUKUMAR R,IND,82,89.69,GEN,Central
Mailam,71,SHANMUGAM C VE,AIADMK,82353,90.6,GEN,Central
Mailam,71,VIJAY NIRANJAN A,TVK,52312,90.6,GEN,Central
Mailam,71,VENKATESAN L,DMDK,46267,90.6,GEN,Central
Mailam,71,VIDJAIVIKRAM S,NTK,4383,90.6,GEN,Central
Mailam,71,SIVA S,IND,552,90.6,GEN,Central
Mailam,71,GOPU V S,IND,537,90.6,GEN,Central
Mailam,71,RANJITH KUMAR  M,Bahujan Samaj Party,365,90.6,GEN,Central
Mailam,71,RANJITHA V,IND,357,90.6,GEN,Central
Mailam,71,VINOTH R,Thakkam Katchi,332,90.6,GEN,Central
Mailam,71,NOTA,NOTA,299,90.6,GEN,Central
Mailam,71,AYYANAR N,Anti Corruption Dynamic Party,264,90.6,GEN,Central
Mailam,71,TAMIZHARASAN M,IND,252,90.6,GEN,Central
Mailam,71,KRISHNAMURTHY K,IND,198,90.6,GEN,Central
Mailam,71,SUNDAR C,IND,133,90.6,GEN,Central
Mailam,71,ANANDHABABU M,Tamizhaga Vaazhvurimai Katchi,121,90.6,GEN,Central
Mailam,71,VIJAYAGANTH K,IND,97,90.6,GEN,Central
Mailam,71,MANAVALAN A,Anna MGR Dravida Makkal Kalgam,93,90.6,GEN,Central
Mailam,71,KARVANNAN K,IND,92,90.6,GEN,Central
Mailam,71,SURESH KUMAR S,Indhia Kudiarasu Katchi,82,90.6,GEN,Central
Mailam,71,SEKAR NAYAKAR I M,All India Puratchi Thalaivar Makkal Munnettra Kazhagam,59,90.6,GEN,Central
Mailam,71,PURUSHOTHAMAN K,Desiya Makkal Sakthi Katchi,47,90.6,GEN,Central
Mailam,71,DIVYA P,Naam Indiar Party,26,90.6,GEN,Central
Tindivanam,72,VANNI ARASU,VCK,63833,89.56,SC,Central
Tindivanam,72,ARJUNAN. P,AIADMK,63099,89.56,SC,Central
Tindivanam,72,SAKTHIVEL. S,TVK,61159,89.56,SC,Central
Tindivanam,72,PACHIMUTHU. P,NTK,5242,89.56,SC,Central
Tindivanam,72,NOTA,NOTA,714,89.56,SC,Central
Tindivanam,72,VINOTH. S,IND,435,89.56,SC,Central
Tindivanam,72,VENKATACHALAPATHY. A,Bahujan Samaj Party,422,89.56,SC,Central
Tindivanam,72,VISWANATHAN. S.A,IND,208,89.56,SC,Central
Tindivanam,72,MOHAN. A,MAKKAL SAKTHI KATCHI,201,89.56,SC,Central
Tindivanam,72,PON.SIVAKUMAR,IND,199,89.56,SC,Central
Tindivanam,72,DEVAKUMARAN. E,IND,198,89.56,SC,Central
Tindivanam,72,CHANDARAN. A,IND,99,89.56,SC,Central
Tindivanam,72,DURKALI. N,IND,78,89.56,SC,Central
Tindivanam,72,VANJINATHAN. C,Tamizhaga Vaazhvurimai Katchi,74,89.56,SC,Central
Tindivanam,72,RAMNESHWARAN. V,Thakkam Katchi,65,89.56,SC,Central
Vanur,73,GOWTHAM D,DMK,68873,91.83,SC,Central
Vanur,73,SURESH P,TVK,61839,91.83,SC,Central
Vanur,73,MURUGAN P,AIADMK,54193,91.83,SC,Central
Vanur,73,KARIKALAN B,NTK,4697,91.83,SC,Central
Vanur,73,VETRIVEL G,IND,572,91.83,SC,Central
Vanur,73,NOTA,NOTA,519,91.83,SC,Central
Vanur,73,SAKTHIVEL S,Tamizhaga Vaazhvurimai Katchi,285,91.83,SC,Central
Vanur,73,VINAYAGAMOORTHY M,Bahujan Samaj Party,265,91.83,SC,Central
Vanur,73,RADHIKA S,IND,197,91.83,SC,Central
Vanur,73,SATHYARAMAN P,IND,172,91.83,SC,Central
Vanur,73,SIVAKUMAR R,IND,112,91.83,SC,Central
Vanur,73,ANANDAKUMAR P M,Thakkam Katchi,95,91.83,SC,Central
Vanur,73,AYYANAR E,IND,93,91.83,SC,Central
Vanur,73,MURALI M,IND,83,91.83,SC,Central
Vanur,73,SURESH C V,IND,68,91.83,SC,Central
Vanur,73,THANGARASU N,IND,56,91.83,SC,Central
Viluppuram,74,LAKSHMANAN R,DMK,72982,87.8,GEN,Central
Viluppuram,74,MOHANRAJ N,TVK,68863,87.8,GEN,Central
Viluppuram,74,VIJAYASURESHBABU,AIADMK,63808,87.8,GEN,Central
Viluppuram,74,ABINAYA PONNIVALAVAN,NTK,5786,87.8,GEN,Central
Viluppuram,74,NOTA,NOTA,573,87.8,GEN,Central
Viluppuram,74,KUMARAN R,Tamizhaga Vaazhvurimai Katchi,440,87.8,GEN,Central
Viluppuram,74,MURUGAN S,Bahujan Samaj Party,390,87.8,GEN,Central
Viluppuram,74,MOHAMED ALI JINNA M,IND,282,87.8,GEN,Central
Viluppuram,74,RAGHUL R,IND,277,87.8,GEN,Central
Viluppuram,74,LAKSHMANAN R,IND,243,87.8,GEN,Central
Viluppuram,74,NAGARAJAN P,Veerath Thiyagi Viswanathadoss Thozhilalarkal Katchi,231,87.8,GEN,Central
Viluppuram,74,LAKSHMANAN R,IND,175,87.8,GEN,Central
Viluppuram,74,RAJKUMAR S,IND,172,87.8,GEN,Central
Viluppuram,74,ARUMUGAM M,IND,150,87.8,GEN,Central
Viluppuram,74,LAKSHMANAN K,IND,148,87.8,GEN,Central
Viluppuram,74,RAYAR K,IND,142,87.8,GEN,Central
Viluppuram,74,VIJAYA M,IND,141,87.8,GEN,Central
Viluppuram,74,VIJAYA D,IND,100,87.8,GEN,Central
Viluppuram,74,RAMAN K,IND,94,87.8,GEN,Central
Viluppuram,74,VIJAYA M,IND,93,87.8,GEN,Central
Viluppuram,74,PRAVEEN KUMAR R,IND,84,87.8,GEN,Central
Viluppuram,74,BALAMURUGAN N,IND,77,87.8,GEN,Central
Viluppuram,74,AKBAR ALI P,IND,63,87.8,GEN,Central
Viluppuram,74,MOHAN C,IND,62,87.8,GEN,Central
Viluppuram,74,VIJAYA K,IND,46,87.8,GEN,Central
Vikravandi,75,SIVAKUMAR C,PMK,69727,91.64,GEN,Central
Vikravandi,75,VIJAI VADIVEL A,TVK,68817,91.64,GEN,Central
Vikravandi,75,ANNIYUR SIVA @ SIVASHANMUGAM A,DMK,60941,91.64,GEN,Central
Vikravandi,75,SUBHA CHANDRASEKARAN A,NTK,4979,91.64,GEN,Central
Vikravandi,75,SETTU C,Tamizhaga Vaazhvurimai Katchi,592,91.64,GEN,Central
Vikravandi,75,SIVAKUMAR S,IND,455,91.64,GEN,Central
Vikravandi,75,INBARASAN G,Bahujan Samaj Party,442,91.64,GEN,Central
Vikravandi,75,SANMUGAM B,IND,432,91.64,GEN,Central
Vikravandi,75,NOTA,NOTA,401,91.64,GEN,Central
Vikravandi,75,RAMACHANDRAN P,Anti Corruption Dynamic Party,342,91.64,GEN,Central
Vikravandi,75,TAMILSELVAN D,IND,288,91.64,GEN,Central
Vikravandi,75,SHANMUGAM P,IND,244,91.64,GEN,Central
Vikravandi,75,GOKUL RAJ B,IND,205,91.64,GEN,Central
Vikravandi,75,STALIN D,Aanaithinthiya Jananayaka Pathukappu Kazhagam,194,91.64,GEN,Central
Vikravandi,75,SHANMUGAM R,IND,158,91.64,GEN,Central
Vikravandi,75,SELVAKUMAR S,IND,154,91.64,GEN,Central
Vikravandi,75,BACKIYALAKSHMI C,Thakkam Katchi,141,91.64,GEN,Central
Vikravandi,75,RAJARAM M,IND,127,91.64,GEN,Central
Vikravandi,75,YEASURAJA M,IND,115,91.64,GEN,Central
Vikravandi,75,SAKTHIVEL A,IND,104,91.64,GEN,Central
Vikravandi,75,THAMIZHVENGAI KA,Desiya Makkal Sakthi Katchi,103,91.64,GEN,Central
Vikravandi,75,MURUGAN C,IND,76,91.64,GEN,Central
Vikravandi,75,MOHAMMAD SIDDIQ M H,Veerath Thiyagi Viswanathadoss Thozhilalarkal Katchi,71,91.64,GEN,Central
Vikravandi,75,RAMACHANDRAN A,IND,68,91.64,GEN,Central
Vikravandi,75,PRABHAKARAN D,IND,55,91.64,GEN,Central
Tirukkoyilur,76,PALANISAMY S,AIADMK,73033,89.58,GEN,Central
Tirukkoyilur,76,VIJAY R BARANIBALAAJI,TVK,72748,89.58,GEN,Central
Tirukkoyilur,76,DR PON GAUTHAMSIGAMANI,DMK,62452,89.58,GEN,Central
Tirukkoyilur,76,HEMARAJAN K,NTK,5791,89.58,GEN,Central
Tirukkoyilur,76,RAMAKRISHNAN M,IND,589,89.58,GEN,Central
Tirukkoyilur,76,VIJAYAMOORTHI E,IND,571,89.58,GEN,Central
Tirukkoyilur,76,NOTA,NOTA,500,89.58,GEN,Central
Tirukkoyilur,76,GOVINDHAKANNAN M,Bahujan Samaj Party,374,89.58,GEN,Central
Tirukkoyilur,76,TAMILSELVAM R,Tamizhaga Vaazhvurimai Katchi,312,89.58,GEN,Central
Tirukkoyilur,76,RAVICHANDRAN G,IND,205,89.58,GEN,Central
Tirukkoyilur,76,GOWTHAM S,IND,192,89.58,GEN,Central
Tirukkoyilur,76,EDWIN ABINESH A,IND,136,89.58,GEN,Central
Tirukkoyilur,76,PRABHAKARAN V J,IND,132,89.58,GEN,Central
Tirukkoyilur,76,SELVAM K,Veerath Thiyagi Viswanathadoss Thozhilalarkal Katchi,108,89.58,GEN,Central
Tirukkoyilur,76,PALANISAMY E,IND,94,89.58,GEN,Central
Tirukkoyilur,76,KARTHICK S,IND,81,89.58,GEN,Central
Ulundurpettai,77,VASANTHAVEL G R,DMK,98471,89.77,GEN,Central
Ulundurpettai,77,KUMARAGURU R,AIADMK,96194,89.77,GEN,Central
Ulundurpettai,77,SUDHAKAR M,TVK,66208,89.77,GEN,Central
Ulundurpettai,77,LOGESHWARI S,NTK,6525,89.77,GEN,Central
Ulundurpettai,77,NOTA,NOTA,1051,89.77,GEN,Central
Ulundurpettai,77,MANIKANDAN P,IND,642,89.77,GEN,Central
Ulundurpettai,77,UDHAYAKUMAR R,All India Puratchi Thalaivar Makkal Munnettra Kazhagam,590,89.77,GEN,Central
Ulundurpettai,77,KRISHNAMOORTHY V,IND,282,89.77,GEN,Central
Ulundurpettai,77,RAMAKRISHNAN R,IND,251,89.77,GEN,Central
Ulundurpettai,77,SENTHIL P,IND,217,89.77,GEN,Central
Ulundurpettai,77,PARTHIBAN V,IND,170,89.77,GEN,Central
Ulundurpettai,77,BALAKRISHNAN K,Anna Makkal Katchi,140,89.77,GEN,Central
Ulundurpettai,77,SASIKUMAR N,IND,110,89.77,GEN,Central
Ulundurpettai,77,SANKAR S,IND,78,89.77,GEN,Central
Ulundurpettai,77,ARASAN K,IND,73,89.77,GEN,Central
Rishivandiyam,78,KARTHIKEYAN K,DMK,89711,89.56,GEN,Central
Rishivandiyam,78,ASHOK KUMAR G,TVK,84849,89.56,GEN,Central
Rishivandiyam,78,CHEZHIYAN P,PMK,56488,89.56,GEN,Central
Rishivandiyam,78,RADHIKA P,NTK,7247,89.56,GEN,Central
Rishivandiyam,78,SENTHIKUMAR V N,IND,1071,89.56,GEN,Central
Rishivandiyam,78,SELVARAJ P,IND,800,89.56,GEN,Central
Rishivandiyam,78,BALAKRISHNAN A,Bahujan Samaj Party,578,89.56,GEN,Central
Rishivandiyam,78,NOTA,NOTA,534,89.56,GEN,Central
Rishivandiyam,78,ANBUMURUGAN S,IND,458,89.56,GEN,Central
Rishivandiyam,78,SEVVANTHA G K,Anna Makkal Katchi,322,89.56,GEN,Central
Rishivandiyam,78,RANGANATHAN N,All India Puratchi Thalaivar Makkal Munnettra Kazhagam,302,89.56,GEN,Central
Rishivandiyam,78,ARUMUGAM G,Parivartan Rajniti Party,291,89.56,GEN,Central
Rishivandiyam,78,VENKATRAMAN J,Naadaalum Makkal Katchi,251,89.56,GEN,Central
Rishivandiyam,78,KARTHIKEYAN A,IND,244,89.56,GEN,Central
Rishivandiyam,78,MANIKANDAN C,IND,241,89.56,GEN,Central
Rishivandiyam,78,VINOTH S,IND,208,89.56,GEN,Central
Rishivandiyam,78,SEZHIYAN K,IND,173,89.56,GEN,Central
Rishivandiyam,78,SANKAR R,Tamizhaga Vaazhvurimai Katchi,161,89.56,GEN,Central
Rishivandiyam,78,VIJAYAKUMAR G,IND,141,89.56,GEN,Central
Rishivandiyam,78,GOWTHAM C,IND,136,89.56,GEN,Central
Rishivandiyam,78,RAJA S,IND,130,89.56,GEN,Central
Rishivandiyam,78,KARTHIKEYAN V,IND,125,89.56,GEN,Central
Rishivandiyam,78,RAJA K,IND,97,89.56,GEN,Central
Rishivandiyam,78,ANBU D,IND,90,89.56,GEN,Central
Rishivandiyam,78,NARAYANAN L,IND,83,89.56,GEN,Central
Rishivandiyam,78,MARIKKANNU A,IND,64,89.56,GEN,Central
Sankarapuram,79,RAKESH R,AIADMK,80250,88.66,GEN,Central
Sankarapuram,79,UDHAYASURIYAN T,DMK,76810,88.66,GEN,Central
Sankarapuram,79,JAGADESAN A,TVK,67624,88.66,GEN,Central
Sankarapuram,79,RAMESH K,NTK,5567,88.66,GEN,Central
Sankarapuram,79,RAMACHANDIRAN M,Tamizhaga Vaazhvurimai Katchi,677,88.66,GEN,Central
Sankarapuram,79,MANIKANDAN P,IND,579,88.66,GEN,Central
